index,url,Size in bytes,Return code,Depth,Time
258,https://ny.curbed.com/2017/1/26/14397270/nyus-500m-downtown-brooklyn-expansion-will-open-this-summer,144132,200,2,09-21-2021_05-02-08
259,https://en.wikipedia.org/wiki/Wayback_Machine,263144,200,2,09-21-2021_05-02-10
260,https://www.artsbrookfield.com/event/anne-vieux-light_wave/,79374,200,2,09-21-2021_05-02-10
261,https://commons.wikimedia.org/wiki/Category:MetroTech_Center,77197,200,2,09-21-2021_05-02-10
262,https://en.wikipedia.org/wiki/Template:New_York_City_Fire_Department,37395,200,2,09-21-2021_05-02-11
263,https://en.wikipedia.org/wiki/Template_talk:New_York_City_Fire_Department,33677,200,2,09-21-2021_05-02-11
264,"https://en.wikipedia.org/wiki/Firehouse,_Engine_Company_33_and_Ladder_Company_9",98713,200,2,09-21-2021_05-02-11
265,"https://en.wikipedia.org/wiki/Firehouse,_Engine_Company_261_and_Ladder_Company_116",99513,200,2,09-21-2021_05-02-11
266,https://en.wikipedia.org/wiki/Plane_Space,54951,200,2,09-21-2021_05-02-11
267,"https://en.wikipedia.org/wiki/Firehouse,_Engine_Company_31",87617,200,2,09-21-2021_05-02-11
268,https://en.wikipedia.org/wiki/Unlisted_public_company,32586,200,2,09-21-2021_05-02-11
269,"https://en.wikipedia.org/wiki/Firehouse,_Hook_%26_Ladder_Company_8",91697,200,2,09-21-2021_05-02-11
270,https://en.wikipedia.org/wiki/New_York_City_Fire_Museum,101338,200,2,09-21-2021_05-02-11
271,https://en.wikipedia.org/wiki/Listing_(finance),57244,200,2,09-21-2021_05-02-11
272,https://en.wikipedia.org/wiki/State-owned_enterprise,122042,200,2,09-21-2021_05-02-11
273,https://en.wikipedia.org/wiki/Company,124774,200,2,09-21-2021_05-02-11
274,https://en.wikipedia.org/wiki/Public_limited_company,83450,200,2,09-21-2021_05-02-11
275,https://en.wikipedia.org/wiki/S.A._(corporation),83623,200,2,09-21-2021_05-02-11
276,https://en.wikipedia.org/wiki/Over-the-counter_(finance),129797,200,2,09-21-2021_05-02-11
277,https://en.wikipedia.org/wiki/Aktiengesellschaft,74778,200,2,09-21-2021_05-02-11
278,https://en.wikipedia.org/wiki/Stock_certificate,72578,200,2,09-21-2021_05-02-12
